DayOfWeek,Month,Year,store_id,product_id,customer_id,status,campaign_id,payment_method,sale_amount_sum,sale_amount_mean,discount_percentage_mean,discount_percentage_max,discount_percentage_min,points_mean,transaction_ids
Thursday,4.0,2023.0,403,2022,1009,Silver,3,Mobile Payment,2684.72,2684.72,9.12,9.12,9.12,3485.0,[802]
Thursday,4.0,2023.0,404,2058,1009,Silver,3,Mobile Payment,2000.25,2000.25,15.69,15.69,15.69,3485.0,[1756]
Thursday,4.0,2023.0,404,2070,1009,Silver,1,Credit Card,30.76,30.76,28.29,28.29,28.29,3485.0,[677]
Thursday,4.0,2023.0,404,2072,1009,Silver,2,Mobile Payment,0.0,0.0,10.9,10.9,10.9,3485.0,[1463]
Thursday,4.0,2023.0,404,2085,1009,Silver,2,Gift Card,193.72,193.72,22.15,22.15,22.15,3485.0,[1520]
Thursday,4.0,2023.0,404,2093,1009,Silver,0,Mobile Payment,0.0,0.0,5.8,5.8,5.8,3485.0,[1259]
Thursday,5.0,2020.0,401,2024,1003,Platinum,0,Mobile Payment,248.54,248.54,2.9,2.9,2.9,9789.0,[1907]
Thursday,5.0,2020.0,401,2031,1003,Platinum,3,Cash,1695.9,1695.9,15.46,15.46,15.46,9789.0,[675]
Thursday,5.0,2020.0,401,2052,1003,Platinum,0,Mobile Payment,731.26,731.26,14.13,14.13,14.13,9789.0,[1499]
Thursday,5.0,2020.0,402,2007,1003,Platinum,1,Mobile Payment,1050.1,1050.1,23.54,23.54,23.54,9789.0,[712]
Thursday,5.0,2020.0,402,2033,1003,Platinum,0,Credit Card,836.25,836.25,25.2,25.2,25.2,9789.0,[654]
Thursday,5.0,2020.0,402,2041,1003,Platinum,0,Credit Card,2412.63,2412.63,18.88,18.88,18.88,9789.0,[863]
Thursday,5.0,2020.0,402,2045,1003,Platinum,2,Mobile Payment,499.42,499.42,15.76,15.76,15.76,9789.0,[161]
Thursday,5.0,2020.0,402,2090,1003,Platinum,0,Mobile Payment,143.28,143.28,21.54,21.54,21.54,9789.0,[665]
Thursday,5.0,2020.0,402,2090,1003,Platinum,2,Cash,57.31,57.31,26.87,26.87,26.87,9789.0,[908]
Thursday,5.0,2020.0,403,2017,1003,Platinum,2,Mobile Payment,1112.88,1112.88,24.91,24.91,24.91,9789.0,[1684]
Thursday,5.0,2020.0,403,2021,1003,Platinum,0,Mobile Payment,2506.23,2506.23,22.87,22.87,22.87,9789.0,[1202]
Thursday,5.0,2020.0,403,2073,1003,Platinum,3,Cash,1498.29,1498.29,6.67,6.67,6.67,9789.0,[45]
Thursday,5.0,2020.0,404,2037,1003,Platinum,3,Gift Card,1440.56,1440.56,18.3,18.3,18.3,9789.0,[529]
Thursday,5.0,2020.0,404,2058,1003,Platinum,3,Cash,2000.25,2000.25,22.87,22.87,22.87,9789.0,[1351]
Thursday,5.0,2020.0,404,2086,1003,Platinum,0,Cash,1788.2,1788.2,19.55,19.55,19.55,9789.0,[1720]
Thursday,5.0,2020.0,404,2093,1003,Platinum,1,Gift Card,680.35,680.35,12.05,12.05,12.05,9789.0,[1591]
Thursday,5.0,2023.0,401,2033,1164,Silver,0,Cash,836.25,836.25,11.09,11.09,11.09,3633.0,[1485]
Thursday,5.0,2023.0,401,2041,1164,Silver,0,Credit Card,804.21,804.21,4.76,4.76,4.76,3633.0,[1224]
Thursday,5.0,2023.0,401,2081,1164,Silver,0,Gift Card,2984.88,2984.88,0.18,0.18,0.18,3633.0,[155]
Thursday,5.0,2023.0,401,2092,1164,Silver,0,Gift Card,2893.26,2893.26,12.09,12.09,12.09,3633.0,[991]
Thursday,5.0,2023.0,404,2020,1164,Silver,3,Credit Card,1879.15,1879.15,14.08,14.08,14.08,3633.0,[913]
Thursday,5.0,2023.0,404,2069,1164,Silver,1,Credit Card,0.0,0.0,12.75,12.75,12.75,3633.0,[780]
Thursday,5.0,2023.0,404,2085,1164,Silver,2,Gift Card,387.44,387.44,6.98,6.98,6.98,3633.0,[460]
Thursday,6.0,2020.0,401,2020,1131,Platinum,2,Gift Card,0.0,0.0,20.01,20.01,20.01,9771.0,[812]
Thursday,6.0,2020.0,401,2041,1131,Platinum,3,Gift Card,3216.84,3216.84,8.65,8.65,8.65,9771.0,[414]
Thursday,6.0,2020.0,401,2086,1131,Platinum,1,Credit Card,2414.07,2414.07,7.77,7.77,7.77,9771.0,[607]
Thursday,6.0,2020.0,402,2050,1131,Platinum,3,Cash,747.12,747.12,0.67,0.67,0.67,9771.0,[1650]
Thursday,6.0,2020.0,402,2095,1131,Platinum,0,Gift Card,1472.37,1472.37,15.55,15.55,15.55,9771.0,[305]
Thursday,6.0,2020.0,403,2006,1131,Platinum,2,Gift Card,475.2,475.2,5.27,5.27,5.27,9771.0,[708]
Thursday,6.0,2020.0,403,2082,1131,Platinum,1,Credit Card,239.94,239.94,14.66,14.66,14.66,9771.0,[1042]
Thursday,6.0,2021.0,401,2051,1111,Gold,1,Gift Card,211.18,211.18,11.28,11.28,11.28,4647.0,[1523]
Thursday,6.0,2021.0,401,2053,1111,Gold,1,Cash,3294.81,3294.81,7.9,7.9,7.9,4647.0,[1261]
Thursday,6.0,2021.0,402,2069,1111,Gold,1,Mobile Payment,836.6,836.6,5.17,5.17,5.17,4647.0,[1450]
Thursday,6.0,2021.0,402,2080,1111,Gold,0,Mobile Payment,3329.04,3329.04,9.2,9.2,9.2,4647.0,[1910]
Thursday,6.0,2021.0,403,2022,1111,Gold,3,Mobile Payment,671.18,671.18,11.71,11.71,11.71,4647.0,[20]
Thursday,6.0,2021.0,403,2052,1111,Gold,0,Cash,731.26,731.26,5.54,5.54,5.54,4647.0,[1777]
Thursday,6.0,2021.0,403,2082,1111,Gold,0,Gift Card,0.0,0.0,22.89,22.89,22.89,4647.0,[504]
Thursday,6.0,2021.0,404,2075,1111,Gold,0,Mobile Payment,1561.28,1561.28,16.47,16.47,16.47,4647.0,[214]
Thursday,6.0,2021.0,404,2080,1111,Gold,0,Credit Card,1664.52,1664.52,4.05,4.05,4.05,4647.0,[1884]
Thursday,6.0,2022.0,401,2022,1043,Gold,3,Credit Card,2684.72,2684.72,15.93,15.93,15.93,7405.0,[115]
Thursday,6.0,2022.0,402,2033,1043,Gold,3,Gift Card,836.25,836.25,19.11,19.11,19.11,7405.0,[1629]
Thursday,6.0,2022.0,403,2007,1043,Gold,1,Credit Card,525.05,525.05,18.64,18.64,18.64,7405.0,[1291]
Thursday,6.0,2022.0,403,2009,1043,Gold,2,Credit Card,106.1,106.1,25.05,25.05,25.05,7405.0,[1410]
Thursday,6.0,2022.0,403,2081,1043,Gold,0,Mobile Payment,746.22,746.22,19.57,19.57,19.57,7405.0,[777]
Thursday,6.0,2022.0,403,2093,1043,Gold,1,Cash,1360.69,1360.69,23.06,23.06,23.06,7405.0,[485]
Thursday,6.0,2022.0,404,2044,1043,Gold,1,Gift Card,373.64,373.64,1.02,1.02,1.02,7405.0,[1280]
Thursday,6.0,2022.0,404,2064,1043,Gold,2,Mobile Payment,235.23,235.23,13.42,13.42,13.42,7405.0,[1846]
Thursday,6.0,2022.0,404,2083,1043,Gold,3,Mobile Payment,2304.48,2304.48,9.38,9.38,9.38,7405.0,[1903]
Thursday,7.0,2023.0,401,2056,1184,Silver,3,Cash,1574.16,1574.16,14.71,14.71,14.71,2251.0,[252]
Thursday,7.0,2023.0,401,2062,1184,Silver,0,Cash,2477.44,2477.44,1.91,1.91,1.91,2251.0,[1787]
Thursday,7.0,2023.0,401,2064,1184,Silver,1,Credit Card,264.64,264.64,0.26,0.26,0.26,2251.0,[1337]
Thursday,7.0,2023.0,402,2034,1184,Silver,3,Mobile Payment,680.85,680.85,29.36,29.36,29.36,2251.0,[1133]
Thursday,7.0,2023.0,402,2075,1184,Silver,3,Mobile Payment,2341.92,2341.92,8.22,8.22,8.22,2251.0,[1535]
Thursday,7.0,2023.0,403,2024,1184,Silver,2,Credit Card,198.83,198.83,18.75,18.75,18.75,2251.0,[1582]
Thursday,7.0,2023.0,404,2003,1184,Silver,2,Mobile Payment,1848.86,1848.86,19.38,19.38,19.38,2251.0,[838]
Thursday,7.0,2023.0,404,2018,1184,Silver,1,Gift Card,488.03,488.03,7.36,7.36,7.36,2251.0,[103]
Thursday,7.0,2023.0,404,2040,1184,Silver,0,Credit Card,103.62,103.62,11.43,11.43,11.43,2251.0,[1329]
Thursday,7.0,2023.0,404,2062,1184,Silver,1,Mobile Payment,1672.27,1672.27,24.03,24.03,24.03,2251.0,[1455]
Thursday,7.0,2023.0,404,2089,1184,Silver,2,Mobile Payment,1984.9,1984.9,22.46,22.46,22.46,2251.0,[565]
Thursday,8.0,2020.0,401,2048,1059,Platinum,2,Credit Card,572.21,572.21,10.79,10.79,10.79,10149.0,[1296]
Thursday,8.0,2020.0,401,2091,1059,Platinum,0,Credit Card,1811.58,1811.58,27.73,27.73,27.73,10149.0,[1919]
Thursday,8.0,2020.0,402,2028,1059,Platinum,2,Credit Card,1531.06,1531.06,18.23,18.23,18.23,10149.0,[1419]
Thursday,8.0,2020.0,402,2042,1059,Platinum,0,Mobile Payment,0.0,0.0,29.46,29.46,29.46,10149.0,[158]
Thursday,8.0,2020.0,402,2051,1059,Platinum,1,Mobile Payment,527.94,527.94,3.5,3.5,3.5,10149.0,[570]
Thursday,8.0,2020.0,403,2066,1059,Platinum,3,Cash,2064.24,2064.24,23.8,23.8,23.8,10149.0,[1625]
Thursday,8.0,2020.0,404,2099,1059,Platinum,0,Cash,1292.64,1292.64,7.64,7.64,7.64,10149.0,[98]
Thursday,8.0,2021.0,401,2043,1005,Gold,1,Mobile Payment,786.1,786.1,10.22,10.22,10.22,5294.0,[567]
Thursday,8.0,2021.0,401,2052,1005,Gold,2,Mobile Payment,1170.02,1170.02,1.26,1.26,1.26,5294.0,[1142]
Thursday,8.0,2021.0,401,2078,1005,Gold,0,Mobile Payment,426.03,426.03,17.6,17.6,17.6,5294.0,[1942]
Thursday,8.0,2021.0,402,2008,1005,Gold,3,Credit Card,466.13,466.13,10.44,10.44,10.44,5294.0,[715]
Thursday,8.0,2021.0,402,2015,1005,Gold,1,Mobile Payment,0.0,0.0,27.58,27.58,27.58,5294.0,[1701]
Thursday,8.0,2021.0,402,2018,1005,Gold,0,Cash,542.26,542.26,12.34,12.34,12.34,5294.0,[743]
Thursday,8.0,2021.0,402,2026,1005,Gold,3,Cash,211.56,211.56,18.83,18.83,18.83,5294.0,[1876]
Thursday,8.0,2021.0,403,2009,1005,Gold,2,Credit Card,53.05,53.05,17.59,17.59,17.59,5294.0,[535]
Thursday,8.0,2021.0,403,2024,1005,Gold,0,Credit Card,621.35,621.35,14.74,14.74,14.74,5294.0,[933]
Thursday,8.0,2021.0,403,2034,1005,Gold,3,Mobile Payment,544.68,544.68,13.14,13.14,13.14,5294.0,[1830]
Thursday,8.0,2021.0,403,2040,1005,Gold,0,Mobile Payment,103.62,103.62,3.75,3.75,3.75,5294.0,[765]
Thursday,8.0,2021.0,403,2043,1005,Gold,2,Mobile Payment,2096.28,2096.28,11.22,11.22,11.22,5294.0,[806]
Thursday,8.0,2021.0,403,2073,1005,Gold,1,Cash,0.0,0.0,8.08,8.08,8.08,5294.0,[1402]
Thursday,8.0,2021.0,403,2090,1005,Gold,1,Cash,193.43,193.43,0.8,0.8,0.8,5294.0,[968]
Thursday,8.0,2021.0,403,2098,1005,Gold,1,Cash,4085.3700000000003,2042.6850000000002,4.645,7.2,2.09,5294.0,"[1252, 1648]"
Thursday,8.0,2021.0,404,2010,1005,Gold,0,Cash,233.52,233.52,3.93,3.93,3.93,5294.0,[1649]
Thursday,8.0,2021.0,404,2030,1005,Gold,3,Mobile Payment,679.88,679.88,13.03,13.03,13.03,5294.0,[648]
Thursday,8.0,2021.0,404,2075,1005,Gold,0,Cash,3122.56,3122.56,4.76,4.76,4.76,5294.0,[1995]
Thursday,8.0,2021.0,404,2083,1005,Gold,1,Cash,691.34,691.34,1.77,1.77,1.77,5294.0,[1964]
Thursday,8.0,2023.0,401,2017,1069,Silver,2,Cash,0.0,0.0,22.67,22.67,22.67,2310.0,[1785]
Thursday,8.0,2023.0,401,2034,1069,Silver,2,Credit Card,217.87,217.87,21.62,21.62,21.62,2310.0,[1494]
Thursday,8.0,2023.0,403,2009,1069,Silver,0,Mobile Payment,0.0,0.0,20.83,20.83,20.83,2310.0,[679]
Thursday,8.0,2023.0,403,2015,1069,Silver,3,Mobile Payment,2699.88,2699.88,19.79,19.79,19.79,2310.0,[293]
Thursday,8.0,2023.0,404,2008,1069,Silver,3,Credit Card,66.59,66.59,23.62,23.62,23.62,2310.0,[1767]
Thursday,8.0,2023.0,404,2064,1069,Silver,3,Gift Card,1470.2,1470.2,15.92,15.92,15.92,2310.0,[66]
Thursday,8.0,2023.0,404,2089,1069,Silver,1,Mobile Payment,372.17,372.17,21.84,21.84,21.84,2310.0,[1182]
Thursday,9.0,2023.0,401,2049,1092,Silver,1,Mobile Payment,0.0,0.0,13.76,13.76,13.76,2492.0,[308]
Thursday,9.0,2023.0,401,2089,1092,Silver,0,Gift Card,827.04,827.04,4.03,4.03,4.03,2492.0,[553]
Thursday,9.0,2023.0,402,2006,1092,Silver,0,Credit Card,198.0,198.0,29.83,29.83,29.83,2492.0,[1200]
Thursday,9.0,2023.0,402,2053,1092,Silver,2,Gift Card,1464.36,1464.36,5.92,5.92,5.92,2492.0,[1452]
Thursday,9.0,2023.0,403,2017,1092,Silver,3,Gift Card,1854.8,1854.8,9.99,9.99,9.99,2492.0,[1015]
Thursday,9.0,2023.0,403,2046,1092,Silver,2,Mobile Payment,80.23,80.23,15.96,15.96,15.96,2492.0,[1141]
Thursday,9.0,2023.0,403,2070,1092,Silver,3,Mobile Payment,102.54,102.54,29.95,29.95,29.95,2492.0,[324]
Thursday,9.0,2023.0,403,2078,1092,Silver,1,Mobile Payment,383.43,383.43,13.97,13.97,13.97,2492.0,[1126]
Thursday,9.0,2023.0,403,2086,1092,Silver,3,Credit Card,894.1,894.1,7.34,7.34,7.34,2492.0,[894]
Thursday,10.0,2020.0,401,2091,1154,Platinum,1,Mobile Payment,3260.84,3260.84,9.32,9.32,9.32,8518.0,[1044]
Thursday,10.0,2020.0,402,2040,1154,Platinum,0,Mobile Payment,69.08,69.08,22.94,22.94,22.94,8518.0,[753]
Thursday,10.0,2020.0,402,2060,1154,Platinum,0,Mobile Payment,408.38,408.38,11.68,11.68,11.68,8518.0,[231]
Thursday,10.0,2020.0,403,2023,1154,Platinum,2,Cash,751.63,751.63,28.93,28.93,28.93,8518.0,[298]
Thursday,10.0,2020.0,404,2082,1154,Platinum,2,Gift Card,639.84,639.84,15.94,15.94,15.94,8518.0,[1151]
Thursday,10.0,2021.0,402,2041,1122,Gold,0,Gift Card,1608.42,1608.42,14.09,14.09,14.09,4045.0,[416]
Thursday,10.0,2021.0,402,2059,1122,Gold,2,Credit Card,1228.92,1228.92,12.79,12.79,12.79,4045.0,[1423]
Thursday,10.0,2021.0,403,2044,1122,Gold,2,Credit Card,166.06,166.06,28.41,28.41,28.41,4045.0,[390]
Thursday,10.0,2021.0,403,2056,1122,Gold,1,Gift Card,944.5,944.5,28.56,28.56,28.56,4045.0,[46]
Thursday,10.0,2021.0,403,2085,1122,Gold,1,Credit Card,217.94,217.94,20.17,20.17,20.17,4045.0,[1600]
Thursday,10.0,2021.0,404,2051,1122,Gold,0,Cash,234.64,234.64,1.61,1.61,1.61,4045.0,[168]
Thursday,10.0,2023.0,401,2065,1026,Silver,2,Cash,1881.36,1881.36,21.86,21.86,21.86,2095.0,[882]
Thursday,10.0,2023.0,402,2026,1026,Silver,3,Gift Card,211.56,211.56,22.06,22.06,22.06,2095.0,[691]
Thursday,10.0,2023.0,402,2073,1026,Silver,1,Gift Card,1797.95,1797.95,26.06,26.06,26.06,2095.0,[184]
Thursday,10.0,2023.0,403,2010,1026,Silver,2,Cash,62.27,62.27,23.64,23.64,23.64,2095.0,[299]
Thursday,10.0,2023.0,403,2049,1026,Silver,1,Credit Card,3383.42,3383.42,0.5,0.5,0.5,2095.0,[866]
Thursday,10.0,2023.0,403,2089,1026,Silver,0,Credit Card,413.52,413.52,26.67,26.67,26.67,2095.0,[15]
Thursday,10.0,2023.0,404,2026,1026,Silver,0,Gift Card,423.12,423.12,5.01,5.01,5.01,2095.0,[983]
Thursday,10.0,2023.0,404,2053,1026,Silver,3,Mobile Payment,1830.45,1830.45,21.13,21.13,21.13,2095.0,[903]
Thursday,11.0,2021.0,401,2006,1022,Gold,3,Cash,990.0,990.0,18.14,18.14,18.14,6497.0,[1359]
Thursday,11.0,2021.0,401,2009,1022,Gold,1,Credit Card,119.36,119.36,5.2,5.2,5.2,6497.0,[986]
Thursday,11.0,2021.0,401,2055,1022,Gold,1,Credit Card,97.09,97.09,7.52,7.52,7.52,6497.0,[213]
Thursday,11.0,2021.0,401,2056,1022,Gold,1,Mobile Payment,2361.24,2361.24,8.87,8.87,8.87,6497.0,[601]
Thursday,11.0,2021.0,402,2012,1022,Gold,0,Cash,623.19,623.19,8.01,8.01,8.01,6497.0,[641]
Thursday,11.0,2021.0,403,2040,1022,Gold,2,Mobile Payment,55.26,55.26,11.73,11.73,11.73,6497.0,[77]
Thursday,11.0,2021.0,404,2035,1022,Gold,1,Credit Card,1619.98,1619.98,19.33,19.33,19.33,6497.0,[724]
Thursday,11.0,2021.0,404,2093,1022,Gold,1,Cash,2721.38,2721.38,21.79,21.79,21.79,6497.0,[1306]
Thursday,11.0,2022.0,401,2092,1052,Gold,3,Gift Card,1928.84,1928.84,22.07,22.07,22.07,5310.0,[1398]
Thursday,11.0,2022.0,402,2043,1052,Gold,2,Gift Card,698.76,698.76,9.69,9.69,9.69,5310.0,[345]
Thursday,11.0,2022.0,402,2046,1052,Gold,2,Credit Card,26.74,26.74,28.36,28.36,28.36,5310.0,[1944]
Thursday,11.0,2022.0,403,2007,1052,Gold,2,Credit Card,2333.56,2333.56,17.94,17.94,17.94,5310.0,[604]
Thursday,11.0,2022.0,403,2018,1052,Gold,3,Credit Card,2169.04,2169.04,28.29,28.29,28.29,5310.0,[1559]
Thursday,11.0,2022.0,403,2047,1052,Gold,3,Credit Card,334.98,334.98,27.72,27.72,27.72,5310.0,[478]
Thursday,11.0,2022.0,403,2087,1052,Gold,2,Credit Card,0.0,0.0,15.67,15.67,15.67,5310.0,[1441]
Thursday,11.0,2022.0,404,2024,1052,Gold,2,Cash,298.25,298.25,26.18,26.18,26.18,5310.0,[771]
Thursday,12.0,2021.0,401,2055,1088,Gold,2,Gift Card,129.46,129.46,28.28,28.28,28.28,4797.0,[200]
Thursday,12.0,2021.0,402,2056,1088,Gold,1,Cash,1888.99,1888.99,23.86,23.86,23.86,4797.0,[1925]
Thursday,12.0,2021.0,402,2061,1088,Gold,0,Credit Card,799.68,799.68,28.29,28.29,28.29,4797.0,[1167]
Thursday,12.0,2021.0,402,2098,1088,Gold,2,Credit Card,726.29,726.29,14.05,14.05,14.05,4797.0,[392]
Thursday,12.0,2021.0,403,2001,1088,Gold,1,Cash,1113.34,1113.34,29.75,29.75,29.75,4797.0,[1961]
Thursday,12.0,2021.0,403,2044,1088,Gold,3,Mobile Payment,830.32,830.32,3.74,3.74,3.74,4797.0,[1654]
Thursday,12.0,2021.0,403,2087,1088,Gold,2,Credit Card,509.82,509.82,17.29,17.29,17.29,4797.0,[1301]
Thursday,12.0,2021.0,404,2003,1088,Gold,0,Mobile Payment,385.18,385.18,6.79,6.79,6.79,4797.0,[560]
Thursday,12.0,2021.0,404,2053,1088,Gold,0,Credit Card,610.15,610.15,27.27,27.27,27.27,4797.0,[1623]
Thursday,12.0,2021.0,404,2057,1088,Gold,0,Mobile Payment,436.98,436.98,3.52,3.52,3.52,4797.0,[1615]
Thursday,12.0,2021.0,404,2084,1088,Gold,1,Cash,0.0,0.0,20.4,20.4,20.4,4797.0,[911]
Thursday,12.0,2023.0,401,2018,1097,Silver,0,Cash,1084.52,1084.52,27.27,27.27,27.27,1913.0,[949]
Thursday,12.0,2023.0,401,2074,1097,Silver,2,Mobile Payment,527.6,527.6,23.57,23.57,23.57,1913.0,[1125]
Thursday,12.0,2023.0,402,2025,1097,Silver,1,Credit Card,1258.29,1258.29,0.57,0.57,0.57,1913.0,[1134]
Thursday,12.0,2023.0,402,2054,1097,Silver,1,Cash,810.46,810.46,0.77,0.77,0.77,1913.0,[1711]
Thursday,12.0,2023.0,402,2068,1097,Silver,2,Gift Card,1312.38,1312.38,18.2,18.2,18.2,1913.0,[207]
Thursday,12.0,2023.0,402,2072,1097,Silver,3,Mobile Payment,420.3,420.3,0.95,0.95,0.95,1913.0,[482]
Thursday,12.0,2023.0,403,2015,1097,Silver,3,Cash,2699.88,2699.88,18.33,18.33,18.33,1913.0,[878]
Thursday,12.0,2023.0,403,2059,1097,Silver,2,Gift Card,0.0,0.0,28.4,28.4,28.4,1913.0,[475]
Thursday,12.0,2023.0,403,2077,1097,Silver,1,Mobile Payment,2022.59,2022.59,12.66,12.66,12.66,1913.0,[1733]
Thursday,12.0,2023.0,403,2091,1097,Silver,3,Credit Card,2717.37,2717.37,14.95,14.95,14.95,1913.0,[726]
Thursday,12.0,2023.0,404,2016,1097,Silver,1,Credit Card,290.72,290.72,24.12,24.12,24.12,1913.0,[1831]
Thursday,12.0,2023.0,404,2049,1097,Silver,2,Credit Card,0.0,0.0,4.89,4.89,4.89,1913.0,[956]
Thursday,12.0,2023.0,404,2057,1097,Silver,3,Mobile Payment,436.98,436.98,3.17,3.17,3.17,1913.0,[442]
Tuesday,1.0,2021.0,401,2082,1126,Gold,0,Gift Card,1066.4,1066.4,4.4,4.4,4.4,5562.0,[1437]
Tuesday,1.0,2021.0,402,2014,1126,Gold,0,Cash,492.6,492.6,4.9,4.9,4.9,5562.0,[1860]
Tuesday,1.0,2021.0,402,2023,1126,Gold,2,Mobile Payment,2254.9,2254.9,10.85,10.85,10.85,5562.0,[1371]
Tuesday,1.0,2021.0,402,2038,1126,Gold,1,Cash,1667.72,1667.72,13.73,13.73,13.73,5562.0,[1933]
Tuesday,1.0,2021.0,403,2023,1126,Gold,0,Credit Card,0.0,0.0,12.57,12.57,12.57,5562.0,[406]
Tuesday,1.0,2021.0,404,2017,1126,Gold,0,Mobile Payment,927.4,927.4,28.11,28.11,28.11,5562.0,[930]
Tuesday,1.0,2022.0,401,2044,1053,Gold,2,Mobile Payment,332.13,332.13,10.91,10.91,10.91,7129.0,[1768]
Tuesday,1.0,2022.0,402,2085,1053,Gold,3,Gift Card,726.45,726.45,21.59,21.59,21.59,7129.0,[982]
Tuesday,1.0,2022.0,402,2094,1053,Gold,1,Mobile Payment,888.03,888.03,22.0,22.0,22.0,7129.0,[1287]
Tuesday,1.0,2022.0,403,2042,1053,Gold,0,Gift Card,167.61,167.61,9.71,9.71,9.71,7129.0,[471]
Tuesday,1.0,2022.0,403,2073,1053,Gold,2,Credit Card,1198.63,1198.63,22.02,22.02,22.02,7129.0,[1385]
Tuesday,1.0,2022.0,403,2094,1053,Gold,3,Gift Card,493.35,493.35,18.01,18.01,18.01,7129.0,[602]
Tuesday,1.0,2022.0,404,2020,1053,Gold,2,Mobile Payment,601.33,601.33,2.91,2.91,2.91,7129.0,[1808]
Tuesday,1.0,2022.0,404,2038,1053,Gold,2,Credit Card,2964.83,2964.83,27.02,27.02,27.02,7129.0,[1659]
Tuesday,1.0,2022.0,404,2083,1053,Gold,0,Credit Card,2304.48,2304.48,18.56,18.56,18.56,7129.0,[1231]
Tuesday,1.0,2022.0,404,2088,1053,Gold,3,Credit Card,709.35,709.35,13.04,13.04,13.04,7129.0,[1430]
Tuesday,2.0,2021.0,401,2098,1143,Gold,2,Cash,2178.86,2178.86,29.29,29.29,29.29,6539.0,[188]
Tuesday,2.0,2021.0,402,2005,1143,Gold,2,Credit Card,343.02,343.02,21.69,21.69,21.69,6539.0,[1845]
Tuesday,2.0,2021.0,402,2011,1143,Gold,3,Cash,1229.22,1229.22,3.24,3.24,3.24,6539.0,[1655]
Tuesday,2.0,2021.0,403,2048,1143,Gold,1,Credit Card,0.0,0.0,10.59,10.59,10.59,6539.0,[243]
Tuesday,2.0,2021.0,404,2028,1143,Gold,2,Credit Card,1531.06,1531.06,1.76,1.76,1.76,6539.0,[1938]
Tuesday,2.0,2023.0,401,2057,1080,Silver,2,Credit Card,699.17,699.17,17.2,17.2,17.2,3095.0,[588]
Tuesday,2.0,2023.0,402,2015,1080,Silver,1,Mobile Payment,3037.36,3037.36,1.02,1.02,1.02,3095.0,[38]
Tuesday,2.0,2023.0,402,2015,1080,Silver,2,Credit Card,1619.93,1619.93,17.46,17.46,17.46,3095.0,[582]
Tuesday,2.0,2023.0,402,2091,1080,Silver,0,Mobile Payment,2717.37,2717.37,16.56,16.56,16.56,3095.0,[855]
Tuesday,2.0,2023.0,403,2040,1080,Silver,2,Mobile Payment,55.26,55.26,5.52,5.52,5.52,3095.0,[1150]
Tuesday,2.0,2023.0,403,2070,1080,Silver,2,Cash,0.0,0.0,7.79,7.79,7.79,3095.0,[1244]
Tuesday,2.0,2023.0,403,2087,1080,Silver,2,Mobile Payment,127.46,127.46,5.72,5.72,5.72,3095.0,[1681]
Tuesday,2.0,2023.0,404,2022,1080,Silver,2,Cash,1073.89,1073.89,21.12,21.12,21.12,3095.0,[542]
Tuesday,2.0,2023.0,404,2094,1080,Silver,1,Credit Card,0.0,0.0,21.51,21.51,21.51,3095.0,[1853]
Tuesday,2.0,2024.0,401,2012,1051,Bronze,1,Mobile Payment,1121.74,1121.74,11.13,11.13,11.13,57.0,[776]
Tuesday,2.0,2024.0,401,2039,1021,Bronze,1,Mobile Payment,878.8,878.8,19.28,19.28,19.28,611.0,[658]
Tuesday,2.0,2024.0,401,2063,1051,Bronze,1,Mobile Payment,0.0,0.0,19.5,19.5,19.5,57.0,[1763]
Tuesday,2.0,2024.0,401,2074,1062,Bronze,1,Gift Card,1187.1,1187.1,4.82,4.82,4.82,360.0,[1554]
Tuesday,2.0,2024.0,401,2094,1062,Bronze,3,Gift Card,1973.4,1973.4,16.21,16.21,16.21,360.0,[452]
Tuesday,2.0,2024.0,402,2005,1062,Bronze,1,Credit Card,385.9,385.9,19.66,19.66,19.66,360.0,[1048]
Tuesday,2.0,2024.0,402,2018,1021,Bronze,3,Credit Card,542.26,542.26,0.19,0.19,0.19,611.0,[1481]
Tuesday,2.0,2024.0,402,2032,1062,Bronze,2,Mobile Payment,756.48,756.48,18.66,18.66,18.66,360.0,[466]
Tuesday,2.0,2024.0,402,2034,1051,Bronze,2,Credit Card,217.87,217.87,13.49,13.49,13.49,57.0,[950]
Tuesday,2.0,2024.0,402,2042,1051,Bronze,0,Cash,167.61,167.61,24.55,24.55,24.55,57.0,[1583]
Tuesday,2.0,2024.0,402,2047,1021,Bronze,0,Mobile Payment,1674.9,1674.9,24.37,24.37,24.37,611.0,[627]
Tuesday,2.0,2024.0,402,2080,1051,Bronze,2,Cash,0.0,0.0,6.58,6.58,6.58,57.0,[793]
Tuesday,2.0,2024.0,402,2089,1062,Bronze,0,Credit Card,2067.6,2067.6,7.18,7.18,7.18,360.0,[1543]
Tuesday,2.0,2024.0,402,2089,1062,Bronze,3,Mobile Payment,1240.56,1240.56,15.11,15.11,15.11,360.0,[473]
Tuesday,2.0,2024.0,402,2097,1021,Bronze,2,Mobile Payment,673.68,673.68,23.48,23.48,23.48,611.0,[261]
Tuesday,2.0,2024.0,403,2009,1062,Bronze,3,Credit Card,66.31,66.31,26.07,26.07,26.07,360.0,[1275]
Tuesday,2.0,2024.0,403,2011,1062,Bronze,3,Credit Card,1229.22,1229.22,26.66,26.66,26.66,360.0,[22]
Tuesday,2.0,2024.0,403,2026,1051,Bronze,2,Credit Card,338.5,338.5,0.87,0.87,0.87,57.0,[944]
